"Phytophthora","Host","Level.3","Level.2","Level.1","Total","PxH.in.Scotland"
"P. alni","Alnus cordata","Ireland","Northern Europe","Europe",1,NA
"P. alni","Alnus glutinosa","Austria","Middle Europe","Europe",4,"Yes"
"P. alni","Alnus glutinosa","Belarus","Eastern Europe","Europe",2,"Yes"
"P. alni","Alnus glutinosa","Belgium","Middle Europe","Europe",2,"Yes"
"P. alni","Alnus glutinosa","Czechoslovakia","Middle Europe","Europe",68,"Yes"
"P. alni","Alnus glutinosa","France","Southwestern Europe","Europe",257,"Yes"
"P. alni","Alnus glutinosa","Germany","Middle Europe","Europe",10,"Yes"
"P. alni","Alnus glutinosa","Hungary","Middle Europe","Europe",5,"Yes"
"P. alni","Alnus glutinosa","Illinois","North-Central U.S.A.","Northern America",1,"Yes"
"P. alni","Alnus glutinosa","Italy","Southeastern Europe","Europe",1,"Yes"
"P. alni","Alnus glutinosa","Netherlands","Middle Europe","Europe",1,"Yes"
"P. alni","Alnus glutinosa","Poland","Middle Europe","Europe",3,"Yes"
"P. alni","Alnus glutinosa","Portugal","Southwestern Europe","Europe",5,"Yes"
"P. alni","Alnus glutinosa","Spain","Southwestern Europe","Europe",9,"Yes"
"P. alni","Alnus glutinosa","Sweden","Northern Europe","Europe",34,"Yes"
"P. alni","Alnus glutinosa","Yugoslavia","Southeastern Europe","Europe",6,"Yes"
"P. alni","Alnus incana","Belgium","Middle Europe","Europe",2,NA
"P. alni","Alnus incana","Czechoslovakia","Middle Europe","Europe",1,NA
"P. alni","Alnus incana","Germany","Middle Europe","Europe",3,NA
"P. alni","Alnus incana","Sweden","Northern Europe","Europe",5,NA
"P. austrocedri","Austrocedrus chilensis","Argentina South","Southern South America","Southern America",8,NA
"P. austrocedri","Austrocedrus chilensis",NA,"Southern South America","Southern America",19,NA
"P. austrocedri","Cupressus sempervirens","Iran","Western Asia","Asia-Temperate",2,NA
"P. austrocedri","Ginkgo biloba","Czechoslovakia","Middle Europe","Europe",2,NA
"P. austrocedri","Juniperus communis","Germany","Middle Europe","Europe",2,"Yes"
"P. austrocedri","Juniperus horizontalis","Germany","Middle Europe","Europe",1,"Yes"
"P. austrocedri","Metasequoia glyptostroboides","Germany","Middle Europe","Europe",2,NA
"P. austrocedri","Pinus nigra","Czechoslovakia","Middle Europe","Europe",2,NA
"P. austrocedri","Thuja occidentalis",NA,NA,NA,1,NA
"P. cinnamomi","Abelia parvifolia",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Abelia schumannii",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Abies alba","Italy","Southeastern Europe","Europe",3,NA
"P. cinnamomi","Abies alba","Poland","Middle Europe","Europe",2,NA
"P. cinnamomi","Abies alba",NA,NA,"Northern America",2,NA
"P. cinnamomi","Abies balsamea","North Carolina","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Abies balsamea",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Abies balsamea",NA,NA,"Northern America",2,NA
"P. cinnamomi","Abies concolor","California","Southwestern U.S.A.","Northern America",3,NA
"P. cinnamomi","Abies concolor","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Abies concolor",NA,NA,"Northern America",3,NA
"P. cinnamomi","Abies fraseri","North Carolina","Southeastern U.S.A.","Northern America",4,NA
"P. cinnamomi","Abies fraseri","West Virginia","Northeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Abies fraseri",NA,NA,"Northern America",10,NA
"P. cinnamomi","Abies nordmanniana","California","Southwestern U.S.A.","Northern America",5,NA
"P. cinnamomi","Abies nordmanniana","North Carolina","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Abies nordmanniana","Spain","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Abies nordmanniana",NA,NA,"Northern America",6,NA
"P. cinnamomi","Abies pinsapo","Spain","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Abies pinsapo",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Abies procera","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Abies procera","Oregon","Northwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Abies procera",NA,"New Zealand","Australasia",1,NA
"P. cinnamomi","Abies procera",NA,NA,"Northern America",1,NA
"P. cinnamomi","Abies sibirica",NA,NA,"Northern America",2,NA
"P. cinnamomi","Acacia baileyana",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Acacia celsa",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Acacia dealbata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Acacia hamiltoniana",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Acacia huegelii",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Acacia koa","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Acacia melanoxylon","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Acacia melanoxylon",NA,NA,"Northern America",1,NA
"P. cinnamomi","Acacia myrtifolia",NA,"Australia","Australasia",5,NA
"P. cinnamomi","Acacia simsii",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Acacia suaveolens",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Acacia ulicifolia",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Acacia verticillata",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Acacia verticillata",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Acacia vestita",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Acer negundo","Spain","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Acer palmatum","Korea","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Acer rubrum",NA,NA,"Northern America",2,NA
"P. cinnamomi","Acer saccharum",NA,NA,"Northern America",2,NA
"P. cinnamomi","Acrotriche serrulata",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Actinidia chinensis","Spain","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Actinidia chinensis",NA,"Australia","Australasia",14,NA
"P. cinnamomi","Actinidia chinensis",NA,"New Zealand","Australasia",5,NA
"P. cinnamomi","Actinodium cunninghamii",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Adenanthos barbiger","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Adenanthos barbigerus",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Adenanthos cuneatus",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Adenanthos obovatus",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Agathis australis",NA,"New Zealand","Australasia",18,NA
"P. cinnamomi","Agathosma betulina","Cape Provinces","Southern Africa","Africa",1,NA
"P. cinnamomi","Agathosma betulina",NA,"Southern Africa","Africa",3,NA
"P. cinnamomi","Agathosma crenulata","Cape Provinces","Southern Africa","Africa",1,NA
"P. cinnamomi","Agathosma crenulata",NA,"Southern Africa","Africa",3,NA
"P. cinnamomi","Agonis flexuosa",NA,"Australia","Australasia",4,NA
"P. cinnamomi","Agonis theiformis",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Allium cepa","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Allium cepa",NA,"Brazil","Southern America",2,NA
"P. cinnamomi","Allocasuarina fraseriana",NA,"Australia","Australasia",5,NA
"P. cinnamomi","Allocasuarina fraseriana",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Allocasuarina littoralis",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Allocasuarina littoralis",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Allocasuarina torulosa",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Allocasuarina torulosa",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Allocasuarina verticillata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Allocasuarina verticillata",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Alnus firma",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Alnus glutinosa","Spain","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Amperea ericoides",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Amperea xiphoclada",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Ananas comosus","Cook Is.","South-Central Pacific","Pacific",1,NA
"P. cinnamomi","Ananas comosus","Fiji","Southwestern Pacific","Pacific",2,NA
"P. cinnamomi","Ananas comosus","Hawaii","North-Central Pacific","Pacific",13,NA
"P. cinnamomi","Ananas comosus","Taiwan","Eastern Asia","Asia-Temperate",5,NA
"P. cinnamomi","Ananas comosus","Vietnam","Indo-China","Asia-Tropical",2,NA
"P. cinnamomi","Ananas comosus",NA,"Australia","Australasia",141,NA
"P. cinnamomi","Ananas comosus",NA,"Brazil","Southern America",2,NA
"P. cinnamomi","Ananas comosus",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Ananas comosus",NA,"Southern Africa","Africa",4,NA
"P. cinnamomi","Ananas comosus",NA,NA,"Northern America",4,NA
"P. cinnamomi","Ananas comosus",NA,NA,NA,1,NA
"P. cinnamomi","Andersonia caerulea",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Andromeda polifolia","Poland","Middle Europe","Europe",2,NA
"P. cinnamomi","Angophora costata",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Angophora hispida",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Antidesma pulvinatum","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Antidesma pulvinatum",NA,NA,"Northern America",1,NA
"P. cinnamomi","Antirrhinum majus",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Aotus ericoides",NA,"Australia","Australasia",5,NA
"P. cinnamomi","Aotus passerinoides",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Araucaria angustifolia","Brazil South","Brazil","Southern America",1,NA
"P. cinnamomi","Araucaria angustifolia",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Araucaria araucana","Yugoslavia","Southeastern Europe","Europe",1,NA
"P. cinnamomi","Araucaria bidwillii",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Araucaria columnaris","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Araucaria columnaris",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Araucaria heterophylla","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Araucaria heterophylla",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Araucaria heterophylla",NA,NA,"Northern America",1,NA
"P. cinnamomi","Arbutus andrachne",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Arbutus menziesii","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Arbutus menziesii",NA,NA,"Northern America",1,NA
"P. cinnamomi","Arbutus unedo","Portugal","Southwestern Europe","Europe",2,NA
"P. cinnamomi","Archidasyphyllum diacanthoides",NA,"Southern South America","Southern America",2,NA
"P. cinnamomi","Archontophoenix cunninghamiana",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Arctostaphylos densiflora","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Arctostaphylos densiflora",NA,NA,"Northern America",1,NA
"P. cinnamomi","Arctostaphylos myrtifolia","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Arctostaphylos myrtifolia",NA,NA,"Northern America",1,NA
"P. cinnamomi","Arctostaphylos uva-ursi","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Arctostaphylos viscida","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Arctostaphylos viscida",NA,NA,"Northern America",1,NA
"P. cinnamomi","Aristotelia chilensis",NA,"Southern South America","Southern America",3,NA
"P. cinnamomi","Aristotelia serrata",NA,"New Zealand","Australasia",1,NA
"P. cinnamomi","Astelia trinervia",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Aucuba japonica","North Carolina","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Aucuba japonica",NA,NA,"Northern America",2,NA
"P. cinnamomi","Aulax cancellata",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Aulax cancellata",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Aulax pallasia",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Backhousia citriodora",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia aemula",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Banksia ashbyi",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia attenuata",NA,"Australia","Australasia",9,NA
"P. cinnamomi","Banksia baueri",NA,"Australia","Australasia",4,NA
"P. cinnamomi","Banksia baxteri",NA,"Australia","Australasia",6,NA
"P. cinnamomi","Banksia burdettii",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia burdettii",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Banksia caleyi",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia coccinea",NA,"Australia","Australasia",10,NA
"P. cinnamomi","Banksia coccinea",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Banksia cuneata","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Banksia cuneata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia ericifolia",NA,"Australia","Australasia",6,NA
"P. cinnamomi","Banksia falcata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia formosa",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia gardneri",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia grandis",NA,"Australia","Australasia",9,NA
"P. cinnamomi","Banksia hookeriana",NA,"Australia","Australasia",6,NA
"P. cinnamomi","Banksia hookeriana",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Banksia ilicifolia",NA,"Australia","Australasia",4,NA
"P. cinnamomi","Banksia integrifolia",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Banksia leptophylla",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Banksia littoralis",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Banksia marginata",NA,"Australia","Australasia",11,NA
"P. cinnamomi","Banksia media",NA,"Australia","Australasia",5,NA
"P. cinnamomi","Banksia menziesii","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Banksia menziesii",NA,"Australia","Australasia",7,NA
"P. cinnamomi","Banksia micrantha",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Banksia nivea",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia nutans",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia obovata",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Banksia occidentalis",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Banksia ornata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia polycephala",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia prionotes",NA,"Australia","Australasia",6,NA
"P. cinnamomi","Banksia quercifolia",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia serra",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia serrata",NA,"Australia","Australasia",20,NA
"P. cinnamomi","Banksia sessilis",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Banksia speciosa","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Banksia speciosa",NA,"Australia","Australasia",5,NA
"P. cinnamomi","Banksia sphaerocarpa",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia splendida",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia telmatiaea",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Banksia tricuspis",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia undata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia verticillata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Banksia violacea","Western Australia","Australia","Australasia",1,NA
"P. cinnamomi","Banksia violacea",NA,"Australia","Australasia",6,NA
"P. cinnamomi","Bauera rubioides",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Bauera sessiliflora",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Bauera sessiliflora",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Beilschmiedia tawa",NA,"New Zealand","Australasia",1,NA
"P. cinnamomi","Berberidopsis corallina",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Berzelia intermedia",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Betula papyrifera",NA,NA,"Northern America",2,NA
"P. cinnamomi","Betula pendula","Portugal","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Betula pendula",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Betula pendula",NA,"New Zealand","Australasia",5,NA
"P. cinnamomi","Betula pubescens",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Betula pubescens",NA,NA,"Northern America",2,NA
"P. cinnamomi","Betula tianschanica",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Betula utilis",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Billardiera heterophylla",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Blandfordia grandiflora",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Boronia clavata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Boronia megastigma",NA,"Australia","Australasia",4,NA
"P. cinnamomi","Boronia megastigma",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Boronia pilosa",NA,"Australia","Australasia",5,NA
"P. cinnamomi","Bossiaea cinerea",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Bossiaea eriocarpa",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Brabejum stellatifolium",NA,"Southern Africa","Africa",4,NA
"P. cinnamomi","Brunonia australis",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Buxus sempervirens","Florida","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Buxus sempervirens","Maryland","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Buxus sempervirens","North Carolina","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Buxus sempervirens",NA,NA,"Northern America",3,NA
"P. cinnamomi","Cajanus cajan","Hawaii","North-Central Pacific","Pacific",1,NA
"P. cinnamomi","Cajanus cajan",NA,NA,"Northern America",1,NA
"P. cinnamomi","Caladenia formosa",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Caleana nigrita",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Callitris rhomboidea",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Calluna vulgaris","Germany","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Calluna vulgaris","Oregon","Northwestern U.S.A.","Northern America",1,"Yes"
"P. cinnamomi","Calluna vulgaris","Poland","Middle Europe","Europe",2,"Yes"
"P. cinnamomi","Calluna vulgaris","Yugoslavia","Southeastern Europe","Europe",3,"Yes"
"P. cinnamomi","Calluna vulgaris",NA,"Australia","Australasia",2,"Yes"
"P. cinnamomi","Calluna vulgaris",NA,"New Zealand","Australasia",4,"Yes"
"P. cinnamomi","Calocedrus decurrens","California","Southwestern U.S.A.","Northern America",3,NA
"P. cinnamomi","Calocedrus decurrens",NA,NA,"Northern America",3,NA
"P. cinnamomi","Calytrix alpestris",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Calytrix flavescens",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Calytrix tetragona",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Camellia japonica","Alabama","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Camellia japonica","California","Southwestern U.S.A.","Northern America",5,NA
"P. cinnamomi","Camellia japonica","Florida","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Camellia japonica","Japan","Eastern Asia","Asia-Temperate",1,NA
"P. cinnamomi","Camellia japonica","Louisiana","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Camellia japonica","North Carolina","Southeastern U.S.A.","Northern America",3,NA
"P. cinnamomi","Camellia japonica","South Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Camellia japonica",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Camellia japonica",NA,"China","Asia-Temperate",1,NA
"P. cinnamomi","Camellia japonica",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Camellia japonica",NA,NA,"Northern America",4,NA
"P. cinnamomi","Camellia reticulata",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Camellia sasanqua","Florida","Southeastern U.S.A.","Northern America",2,NA
"P. cinnamomi","Camellia sasanqua","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Camellia sasanqua",NA,NA,"Northern America",3,NA
"P. cinnamomi","Carex conoidea",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Carex conoidea",NA,"New Zealand","Australasia",1,NA
"P. cinnamomi","Carica papaya","Peru","Western South America","Southern America",2,NA
"P. cinnamomi","Carica papaya",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Carpodetus serratus",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Carya cathayensis",NA,"China","Asia-Temperate",1,NA
"P. cinnamomi","Carya illinoensis",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Carya illinoensis",NA,"New Zealand","Australasia",1,NA
"P. cinnamomi","Carya illinoinensis",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Cassinia aculeata",NA,"Australia","Australasia",3,NA
"P. cinnamomi","Castanea crenata",NA,NA,"Northern America",4,NA
"P. cinnamomi","Castanea dentata","Arkansas","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Georgia","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Louisiana","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Missouri","North-Central U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Oklahoma","North-Central U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata","Pennsylvania","Northeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea dentata",NA,NA,"Northern America",6,NA
"P. cinnamomi","Castanea mollissima",NA,"China","Asia-Temperate",3,NA
"P. cinnamomi","Castanea mollissima",NA,NA,"Northern America",4,NA
"P. cinnamomi","Castanea ozarkensis",NA,NA,"Northern America",2,NA
"P. cinnamomi","Castanea pumila","Arkansas","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea pumila","Louisiana","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea pumila","Missouri","North-Central U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea pumila","Oklahoma","North-Central U.S.A.","Northern America",1,NA
"P. cinnamomi","Castanea pumila",NA,NA,"Northern America",3,NA
"P. cinnamomi","Castanea sativa","France","Southwestern Europe","Europe",77,"Yes"
"P. cinnamomi","Castanea sativa","Georgia","Southeastern U.S.A.","Northern America",1,"Yes"
"P. cinnamomi","Castanea sativa","Germany","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Castanea sativa","Greece","Southeastern Europe","Europe",9,"Yes"
"P. cinnamomi","Castanea sativa","Italy","Southeastern Europe","Europe",1,"Yes"
"P. cinnamomi","Castanea sativa","Louisiana","Southeastern U.S.A.","Northern America",1,"Yes"
"P. cinnamomi","Castanea sativa","Portugal","Southwestern Europe","Europe",13,"Yes"
"P. cinnamomi","Castanea sativa","Spain","Southwestern Europe","Europe",20,"Yes"
"P. cinnamomi","Castanea sativa","Switzerland","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Castanea sativa","Turkey","Western Asia","Asia-Temperate",1,"Yes"
"P. cinnamomi","Castanea sativa",NA,"Australia","Australasia",37,"Yes"
"P. cinnamomi","Castanea sativa",NA,"New Zealand","Australasia",6,"Yes"
"P. cinnamomi","Castanea sativa",NA,"Southern Africa","Africa",4,"Yes"
"P. cinnamomi","Castanea sativa",NA,"Southern South America","Southern America",4,"Yes"
"P. cinnamomi","Castanea sativa",NA,NA,"Northern America",2,"Yes"
"P. cinnamomi","Castanea × coudercii","Portugal","Southwestern Europe","Europe",1,NA
"P. cinnamomi","Castanopsis carlesii","Taiwan","Eastern Asia","Asia-Temperate",4,NA
"P. cinnamomi","Castanopsis chinensis","Vietnam","Indo-China","Asia-Tropical",1,NA
"P. cinnamomi","Castanopsis faberi","Taiwan","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Castanopsis indica","Taiwan","Eastern Asia","Asia-Temperate",2,NA
"P. cinnamomi","Castanopsis kawakamii","Taiwan","Eastern Asia","Asia-Temperate",3,NA
"P. cinnamomi","Castanopsis sieboldii","Japan","Eastern Asia","Asia-Temperate",1,NA
"P. cinnamomi","Casuarina cunninghamiana",NA,"Australia","Australasia",5,NA
"P. cinnamomi","Casuarina cunninghamiana",NA,"New Zealand","Australasia",6,NA
"P. cinnamomi","Casuarina cunninghamiana",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Casuarina equisetifolia",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Casuarina glauca",NA,"New Zealand","Australasia",4,NA
"P. cinnamomi","Ceanothus griseus","California","Southwestern U.S.A.","Northern America",1,NA
"P. cinnamomi","Ceanothus impressus",NA,"Australia","Australasia",1,NA
"P. cinnamomi","Cedrus atlantica",NA,NA,"Northern America",2,NA
"P. cinnamomi","Cedrus deodara","California","Southwestern U.S.A.","Northern America",4,NA
"P. cinnamomi","Cedrus deodara","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Cedrus deodara",NA,"Southern Africa","Africa",2,NA
"P. cinnamomi","Cedrus deodara",NA,NA,"Northern America",4,NA
"P. cinnamomi","Cephalotaxus harringtonii",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Cephalotaxus harringtonii",NA,"New Zealand","Australasia",2,NA
"P. cinnamomi","Cephalotaxus harringtonii",NA,NA,"Northern America",1,NA
"P. cinnamomi","Ceratopetalum gummiferum",NA,"Australia","Australasia",2,NA
"P. cinnamomi","Cercis canadensis","North Carolina","Southeastern U.S.A.","Northern America",1,NA
"P. cinnamomi","Cercis canadensis",NA,NA,"Northern America",1,NA
"P. cinnamomi","Chamaecyparis lawsoniana","California","Southwestern U.S.A.","Northern America",2,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Hungary","Middle Europe","Europe",7,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Iran","Western Asia","Asia-Temperate",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Ireland","Northern Europe","Europe",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Louisiana","Southeastern U.S.A.","Northern America",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Netherlands","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Oregon","Northwestern U.S.A.","Northern America",3,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Poland","Middle Europe","Europe",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Spain","Southwestern Europe","Europe",1,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana","Yugoslavia","Southeastern Europe","Europe",3,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana",NA,"Australia","Australasia",11,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana",NA,"New Zealand","Australasia",6,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana",NA,"Southern Africa","Africa",3,"Yes"
"P. cinnamomi","Chamaecyparis lawsoniana",NA,NA,"Northern America",5,"Yes"
"P. cinnamomi","Chamaecyparis obtusa","Japan","Eastern Asia","Asia-Temperate",2,NA
